id,platform,title,description,category,skills,instructor,rating,num_reviews,price,level,language,duration,url,image_url,scraped_at
coursera_57,Coursera,Machine Learning for All,"Skills you'll gain: Data Preprocessing, Machine Learning, Artificial Intelligence, Model Evaluation, Data Analysis, Image Analysis, Data Collection, Classification Algorithms",Machine Learning,"machine, learning",University of London,,3500.0,Subscription,Beginner,English,,https://www.coursera.org/learn/uol-machine-learning-for-all,,2026-01-29T14:47:01.496465
coursera_58,Coursera,Machine Learning Introduction for Everyone,"Skills you'll gain: Model Evaluation, Predictive Modeling, Machine Learning, Supervised Learning, Applied Machine Learning, Data Science, Artificial Intelligence, Deep Learning, Classification Algorithms, Unsupervised Learning, Regression Analysis, Reinforcement Learning",Machine Learning,"machine, learning",IBM,,304000.0,Subscription,Beginner,English,,https://www.coursera.org/learn/machine-learning-introduction-for-everyone,,2026-01-29T14:47:01.704164
coursera_59,Coursera,"Machine Learning with Scikit-learn, PyTorch & Hugging Face","Skills you'll gain: Generative AI, Model Evaluation, Supervised Learning, Generative Model Architectures, Recurrent Neural Networks (RNNs), Unsupervised Learning, Data Preprocessing, Large Language Modeling, Time Series Analysis and Forecasting, Exploratory Data Analysis, LLM Application, Applied Machine Learning, Generative Adversarial Networks (GANs), Retrieval-Augmented Generation, Data Collection, Machine Learning Algorithms, Convolutional Neural Networks, Model Deployment, Transfer Learning, Hugging Face",Machine Learning,"machine, learning",Coursera,,19000.0,Free,Intermediate,English,,https://www.coursera.org/professional-certificates/machine-learning-scikit-learn-pytorch-hugging-face,,2026-01-29T14:47:01.916915
coursera_60,Coursera,Advanced Machine Learning on Google Cloud,"Skills you'll gain: Model Deployment, Convolutional Neural Networks, Google Cloud Platform, Natural Language Processing, Tensorflow, MLOps (Machine Learning Operations), Reinforcement Learning, Transfer Learning, Computer Vision, Systems Design, Machine Learning Methods, Applied Machine Learning, Image Analysis, AI Personalization, Cloud Deployment, Recurrent Neural Networks (RNNs), Hybrid Cloud Computing, Systems Architecture, Performance Tuning, Embeddings",Machine Learning,"machine, learning",Google Cloud,,1500.0,Free,Advanced,English,,https://www.coursera.org/specializations/advanced-machine-learning-tensorflow-gcp,,2026-01-29T14:47:02.118018
coursera_61,Coursera,Machine Learning,"Skills you'll gain: Model Evaluation, Supervised Learning, Scikit Learn (Machine Learning Library), Tensorflow, Applied Machine Learning, Artificial Neural Networks, Python Programming, NumPy, Matplotlib, Deep Learning, Image Analysis, Machine Learning, Embeddings, Pandas (Python Package), Convolutional Neural Networks, Natural Language Processing, Regression Analysis",Machine Learning,"machine, learning",O.P. Jindal Global University,,7000.0,Subscription,Beginner,English,,https://www.coursera.org/learn/machine-learning-1,,2026-01-29T14:47:02.347973
coursera_62,Coursera,Preparing for Google Cloud Certification: Machine Learning Engineer,"Skills you'll gain: Feature Engineering, MLOps (Machine Learning Operations), Responsible AI, Generative AI, Google Cloud Platform, Model Deployment, Tensorflow, Big Data, Keras (Neural Network Library), Data Preprocessing, CI/CD, Data Quality, Exploratory Data Analysis, Apache Airflow, Machine Learning, Applied Machine Learning, Data Migration, Model Evaluation, Data Lakes, Cloud Computing",Machine Learning,"machine, learning",Google Cloud,,4900.0,Free,Intermediate,English,,https://www.coursera.org/professional-certificates/preparing-for-google-cloud-machine-learning-engineer-professional-certificate,,2026-01-29T14:47:02.610683
coursera_63,Coursera,Deep Learning,"Skills you'll gain: Convolutional Neural Networks, Recurrent Neural Networks (RNNs), Computer Vision, Transfer Learning, Deep Learning, Image Analysis, Hugging Face, Natural Language Processing, Artificial Neural Networks, Tensorflow, Embeddings, Supervised Learning, Keras (Neural Network Library), Applied Machine Learning, Machine Learning, MLOps (Machine Learning Operations), Debugging, Performance Tuning, PyTorch (Machine Learning Library), Data Preprocessing",Machine Learning,"machine, learning",DeepLearning.AI,,147000.0,Free,Intermediate,English,,https://www.coursera.org/specializations/deep-learning,,2026-01-29T14:47:02.812623
coursera_64,Coursera,Microsoft Azure Machine Learning,"Skills you'll gain: Unsupervised Learning, Microsoft Azure, Applied Machine Learning, MLOps (Machine Learning Operations), Regression Analysis, Predictive Modeling, Machine Learning, No-Code Development, Artificial Intelligence and Machine Learning (AI/ML), Model Deployment, Artificial Intelligence, Classification Algorithms, Supervised Learning",Machine Learning,"machine, learning",Microsoft,,284000.0,Free,Beginner,English,,https://www.coursera.org/learn/microsoft-azure-machine-learning,,2026-01-29T14:47:03.029061
coursera_65,Coursera,Probability & Statistics for Machine Learning & Data Science,"Skills you'll gain: Descriptive Statistics, Bayesian Statistics, Statistical Hypothesis Testing, Probability & Statistics, Sampling (Statistics), Probability Distribution, Probability, Statistical Inference, A/B Testing, Statistical Analysis, Statistical Machine Learning, Data Science, Statistical Modeling, Exploratory Data Analysis, Statistical Visualization",Machine Learning,"machine, learning",DeepLearning.AI,,675000.0,Free,Intermediate,English,,https://www.coursera.org/learn/machine-learning-probability-and-statistics,,2026-01-29T14:47:03.241029
coursera_66,Coursera,AI For Everyone,"Skills you'll gain: AI Product Strategy, Responsible AI, Data Ethics, AI Enablement, Artificial Intelligence, Machine Learning, Data Science, Deep Learning, Artificial Neural Networks",Machine Learning,"machine, learning",DeepLearning.AI,,52000.0,Subscription,Beginner,English,,https://www.coursera.org/learn/ai-for-everyone,,2026-01-29T14:47:03.458377
coursera_67,Coursera,IBM AI Engineering,"Skills you'll gain: Prompt Engineering, Apache Spark, Large Language Modeling, Transfer Learning, PyTorch (Machine Learning Library), Model Evaluation, Computer Vision, Retrieval-Augmented Generation, Unsupervised Learning, Generative Model Architectures, Generative AI, PySpark, Vision Transformer (ViT), Keras (Neural Network Library), LLM Application, Supervised Learning, Vector Databases, Machine Learning, Python Programming, Data Science",Machine Learning,"machine, learning",IBM,,22000.0,Free,Intermediate,English,,https://www.coursera.org/professional-certificates/ai-engineer,,2026-01-29T14:47:03.674269
coursera_68,Coursera,Exploratory Data Analysis for Machine Learning,"Skills you'll gain: Exploratory Data Analysis, Feature Engineering, Statistical Methods, Data Preprocessing, Statistical Inference, Statistical Hypothesis Testing, Data Access, Anomaly Detection, Statistical Analysis, Data Analysis, Data Cleansing, Data Manipulation, Machine Learning, Probability & Statistics, Jupyter, Data Import/Export, Pandas (Python Package), Data Transformation, Data Quality",Machine Learning,"machine, learning",IBM,,2500.0,Free,Intermediate,English,,https://www.coursera.org/learn/ibm-exploratory-data-analysis-for-machine-learning,,2026-01-29T14:47:03.881526
coursera_69,Coursera,Machine Learning with PyTorch and Scikit-Learn,"Skills you'll gain: Reinforcement Learning, Dimensionality Reduction, PyTorch (Machine Learning Library), Machine Learning Algorithms, Data Preprocessing, Model Evaluation, Artificial Intelligence and Machine Learning (AI/ML), Generative Adversarial Networks (GANs), Machine Learning Methods, Deep Learning, Transfer Learning, Applied Machine Learning, Pandas (Python Package), Scikit Learn (Machine Learning Library), Python Programming, Machine Learning, Artificial Neural Networks, Data Processing, Natural Language Processing, Feature Engineering",Machine Learning,"machine, learning",Packt,,,Subscription,Intermediate,English,,https://www.coursera.org/learn/packt-machine-learning-with-pytorch-and-scikit-learn,,2026-01-29T14:47:04.088253
coursera_70,Coursera,Machine Learning Fundamentals,"Skills you'll gain: Supervised Learning, Predictive Modeling, Logistic Regression, Statistical Modeling, Model Evaluation, Machine Learning, Machine Learning Algorithms, Classification Algorithms, Regression Analysis, Probability & Statistics, Linear Algebra",Machine Learning,"machine, learning",Dartmouth College,,,Free,Intermediate,English,,https://www.coursera.org/learn/machine-learning-fundamentals-dartmouth,,2026-01-29T14:47:04.298678
coursera_71,Coursera,Machine Learning Pipelines with Azure ML Studio,"Skills you'll gain: Model Deployment, Applied Machine Learning, Predictive Modeling, Microsoft Azure, No-Code Development, Machine Learning, Data Preprocessing, Cloud Deployment, Feature Engineering, Model Evaluation, Data Science, Data Analysis, Classification Algorithms",Machine Learning,"machine, learning",Coursera,,823000.0,Subscription,Beginner,English,,https://www.coursera.org/projects/azure-machine-learning-studio-pipeline,,2026-01-29T14:47:04.490544
coursera_72,Coursera,Calculus for Machine Learning and Data Science,"Skills you'll gain: Applied Mathematics, Calculus, Numerical Analysis, Machine Learning Algorithms, Machine Learning, Python Programming, Artificial Neural Networks, Deep Learning, Visualization (Computer Graphics), Derivatives",Machine Learning,"machine, learning",DeepLearning.AI,,942000.0,Free,Intermediate,English,,https://www.coursera.org/learn/machine-learning-calculus,,2026-01-29T14:47:04.696175
coursera_73,Coursera,Introduction to Artificial Intelligence (AI),"Skills you'll gain: Responsible AI, Generative AI, Natural Language Processing, Robotics, Business Logic, Risk Mitigation",Artificial Intelligence,"artificial, intelligence",IBM,,22000.0,Free,Beginner,English,,https://www.coursera.org/learn/introduction-to-ai,,2026-01-29T14:47:26.537270
coursera_74,Coursera,Introduction to AI,"Skills you'll gain: Generative AI, Artificial Intelligence and Machine Learning (AI/ML), AI Enablement, AI Workflows, LLM Application, Machine Learning, Natural Language Processing, Innovation, Critical Thinking",Artificial Intelligence,"artificial, intelligence",Google,,11000.0,Free,Beginner,English,,https://www.coursera.org/learn/google-introduction-to-ai,,2026-01-29T14:47:26.766678
coursera_75,Coursera,AI For Everyone,"Skills you'll gain: AI Product Strategy, Responsible AI, Data Ethics, AI Enablement, Artificial Intelligence, Machine Learning, Data Science, Deep Learning, Artificial Neural Networks",Artificial Intelligence,"artificial, intelligence",DeepLearning.AI,,52000.0,Subscription,Beginner,English,,https://www.coursera.org/learn/ai-for-everyone,,2026-01-29T14:47:26.967410
coursera_76,Coursera,Google AI Essentials,"Skills you'll gain: Prompt Engineering, Large Language Modeling, Generative AI, AI Security, Gemini, AI Enablement, Google Workspace, Productivity Software, Artificial Intelligence and Machine Learning (AI/ML), LLM Application, Model Evaluation, AI Workflows, Workplace inclusivity, Social Impact, Operational Efficiency, Human Factors, Critical Thinking, Analysis, Data Security, Natural Language Processing",Artificial Intelligence,"artificial, intelligence",Google,,19000.0,Free,Beginner,English,,https://www.coursera.org/specializations/ai-essentials-google,,2026-01-29T14:47:27.175098
coursera_77,Coursera,AI For Business,"Skills you'll gain: AI Personalization, Fraud detection, Generative AI, Responsible AI, Data Ethics, AI Enablement, Data Governance, Big Data, Business Strategies, Machine Learning Algorithms, Generative Adversarial Networks (GANs), Corporate Strategy, Data Security, Governance, Human Resources, Customer Data Management, Credit Risk, Data-Driven Decision-Making, Machine Learning, Analytics",Artificial Intelligence,"artificial, intelligence",University of Pennsylvania,,1800.0,Free,Beginner,English,,https://www.coursera.org/specializations/ai-for-business-wharton,,2026-01-29T14:47:27.381069
coursera_78,Coursera,Fundamentals of Machine Learning and Artificial Intelligence,"Skills you'll gain: Artificial Intelligence and Machine Learning (AI/ML), Generative AI, Deep Learning, AI Enablement, Artificial Intelligence, Amazon Web Services, Applied Machine Learning, Machine Learning, Digital Transformation",Artificial Intelligence,"artificial, intelligence",Amazon Web Services,,2600.0,Free,,English,,https://www.coursera.org/learn/fundamentals-of-machine-learning-and-artificial-intelligence,,2026-01-29T14:47:27.592265
