title,partner,rating,reviews,metadata,link,category,scraped_at,source_domain,num_ratings,duration_hours,level_enc,title_clean,popularity_score,id
Adobe Premiere Pro for Beginners,Skillshare,0.0,22 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/adobe-premiere-pro-for-beginners,Video Editing,2026-01-28T23:15:43.719101,coursera,22,20.0,1,adobe premiere pro for beginners,0.0,235
"Psychology of Anxiety, Mood, Substance Use, and Addictive Behaviors",American Psychological Association,4.8,306 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/anxiety-mood-substance-addictive-behaviors,Psychology,2026-01-28T23:17:10.257548,coursera,306,20.0,1,psychology of anxiety mood substance use and addictive behaviors,27.488869188418544,222
Epic Games Game Design,Epic Games,4.3,585 reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/epic-games-game-design-professional-certificate,Game Design,2026-01-28T23:15:59.873373,coursera,585,20.0,1,epic games game design,27.40527509518115,84
Generative AI: Advance Your Human Resources (HR) Career,SkillUp,4.7,122 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-advance-your-human-resources,Human Resources,2026-01-29T02:37:35.159972,coursera,122,5.0,2,generative ai advance your human resources hr career,22.61726647025036,653
Game Design Document: Define the Art & Concepts,California Institute of the Arts,4.7,294 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/game-design-document,Game Design,2026-01-29T02:43:20.139727,coursera,294,20.0,2,game design document define the art  concepts,26.72878417479716,526
Fundamental Human Physiology in Sports Medicine,The Chinese University of Hong Kong,4.5,19 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/fundamental-human-physiology-in-sports-medicine,Health and Fitness,2026-01-29T02:45:44.375235,coursera,19,20.0,1,fundamental human physiology in sports medicine,13.48079523099296,589
American History Through Baseball,University of Colorado Boulder,4.5,14 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/american-history-through-baseball,History,2026-01-29T02:48:42.654247,coursera,14,20.0,1,american history through baseball,12.186225904959946,604
Data Science: Foundations using R,Johns Hopkins University,4.6,48K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/data-science-foundations-r,Data Science,2026-01-29T02:27:22.730634,coursera,48000,20.0,1,data science foundations using r,49.58329476582921,318
"Black Canadians: History, Presence, and Anti-Racist Futures",University of Alberta,4.9,93 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/black-canadians,History,2026-01-29T02:49:06.062053,coursera,93,5.0,1,black canadians history presence and antiracist futures,22.26214443312302,626
DevOps Mastery,KodeKloud,4.6,244 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/devops-mastery,DevOps,2026-01-28T23:13:06.945194,coursera,244,20.0,1,devops mastery,25.305787768505745,48
Ukraine: History of Civil Society,University of Washington,4.4,9 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ukraine-history-of-civil-society,History,2026-01-29T02:48:56.346297,coursera,9,5.0,1,ukraine history of civil society,10.131374409173803,621
Launch Your Online Business,The State University of New York,4.7,877 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/launch-online-business,Photography,2026-01-29T02:40:04.631659,coursera,877,5.0,1,launch your online business,31.85493899008505,845
Digital Health,Imperial College London,4.6,348 reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/digitalhealth,Health,2026-01-28T18:46:47.578836,coursera,348,20.0,2,digital health,26.933330842131163,103
Supply Chain Finance Market and Fintech Ecosystem,New York Institute of Finance,4.5,74 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/supply-chain-finance-market-fintech-ecosystem,Finance,2026-01-29T02:35:27.334391,coursera,74,5.0,2,supply chain finance market and fintech ecosystem,19.4286965109134,480
Fundamentals of Finance,University of California,4.7,206 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/finance-fundamentals-uci,Finance,2026-01-29T02:35:16.308871,coursera,206,5.0,1,fundamentals of finance,25.063778328347237,469
A Bridge to the World: Korean Language for Beginners Ⅰ,Sungkyunkwan University,4.8,594 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/korean-beginners,Language Learning,2026-01-29T02:46:31.787808,coursera,594,20.0,1,a bridge to the world korean language for beginners ⅰ,30.665094746619022,681
The Art of Doing - Web Development for Beginners,Packt,0.0,7 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/the-art-of-doing-web-development-for-beginners,Web Development,2026-01-29T02:29:45.710988,coursera,7,20.0,1,the art of doing  web development for beginners,0.0,986
Employee Relations,HRCI,4.8,320 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/employee-relations,Human Resources,2026-01-29T02:37:09.789856,coursera,320,5.0,1,employee relations,27.70291739102408,637
English Intermediate B1.2,Università di Napoli Federico II,1.2,211 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/english-intermediate-b1-2,Language Learning,2026-01-29T02:46:30.543437,coursera,211,20.0,2,english intermediate b12,6.427903529606414,676
Leading Oneself with Personal Excellence,University of Colorado Boulder,4.8,47 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/leading-oneself-with-personal-excellence,Personal Development,2026-01-29T02:44:34.765915,coursera,47,20.0,1,leading oneself with personal excellence,18.58176485235788,816
Assess for Success: Marketing Analytics and Measurement,Google,4.6,2.2K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/assess-for-success,Digital Marketing,2026-01-29T02:34:13.923517,coursera,2200,5.0,1,assess for success marketing analytics and measurement,35.404668575021724,396
Advanced Statistics for Data Science,Johns Hopkins University,4.4,786 reviews,Advanced · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/advanced-statistics-data-science,Data Science,2026-01-29T02:27:10.931210,coursera,786,20.0,3,advanced statistics for data science,29.34020429303657,309
Neuroscience of Leadership: Leading with Your Brain,University of Colorado Boulder,4.8,159 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/neuroscience-of-leadership-leading-with-your-brain,Psychology,2026-01-29T02:47:48.936869,coursera,159,20.0,1,neuroscience of leadership leading with your brain,24.360834313122368,915
Introduction to Ableton Live,Berklee,4.8,1.1K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ableton-live,Music Production,2026-01-29T02:40:57.669002,coursera,1100,5.0,1,introduction to ableton live,33.619075856268864,761
Music as Biology: What We Like to Hear and Why,Duke University,4.3,725 reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/music-as-biology,Music Production,2026-01-29T02:40:59.771697,coursera,725,20.0,0,music as biology what we like to hear and why,28.32646506374662,771
Healthcare Entrepreneurship: Taking Ideas to Market,Imperial College London,4.7,75 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ghi-healthcare-entrepreneurship-taking-ideas-to-market,Entrepreneurship,2026-01-29T02:36:30.984349,coursera,75,5.0,2,healthcare entrepreneurship taking ideas to market,20.35444669934576,438
Understanding the Brain: The Neurobiology of Everyday Life,The University of Chicago,4.9,3.2K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/neurobiology,Psychology,2026-01-29T02:47:37.309826,coursera,3200,20.0,1,understanding the brain the neurobiology of everyday life,39.54897084585233,903
Desarrollo y Diseño de Videojuegos,Universidad de los Andes,4.5,390 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/desarrollo-videojuegos,Game Design,2026-01-29T02:43:20.622134,coursera,390,20.0,2,desarrollo y diseño de videojuegos,26.859184019934148,528
Kubernetes Basics for DevOps,KodeKloud,4.6,20 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/kubernetes-basic-for-devops,DevOps,2026-01-29T02:31:58.131086,coursera,20,20.0,1,kubernetes basics for devops,14.004803213527746,352
The Psychology of Gender and Sexuality,American Psychological Association,4.5,13 reviews,Beginner · Course · 3 - 6 Months,https://www.coursera.org/learn/psychology-of-gender-and-sexuality,Psychology,2026-01-29T02:47:59.517654,coursera,13,20.0,1,the psychology of gender and sexuality,11.875757983268665,922
Mathematics for Machine Learning,Imperial College London,4.6,15K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/mathematics-machine-learning,Machine Learning,2026-01-28T23:12:20.686011,coursera,15000,20.0,1,mathematics for machine learning,44.23301186483289,164
Meta Front-End Developer,Meta,4.7,24K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/meta-front-end-developer,Web Development,2026-01-28T23:12:35.514642,coursera,24000,20.0,1,meta frontend developer,47.403498643104975,244
Build your business brand using Canva,Coursera,4.3,126 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/build-your-business-brand-using-canva,Graphic Design,2026-01-28T23:14:49.342296,coursera,126,0.0,1,build your business brand using canva,20.830004471771943,94
How to Play Guitar,Berklee,4.8,2.6K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/play-guitar,Music Production,2026-01-29T02:41:20.935680,coursera,2600,20.0,1,how to play guitar,37.74552607415352,780
Tecnología musical con software libre,Universidad Nacional Autónoma de México,4.8,262 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/tecnologia-musical,Music Production,2026-01-29T02:41:21.128464,coursera,262,20.0,2,tecnología musical con software libre,26.74633935445327,781
Roman Art and Archaeology,University of Arizona,4.7,683 reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/roman-art-archaeology,History,2026-01-29T02:48:43.755548,coursera,683,20.0,0,roman art and archaeology,30.681402212825983,608
Project Management,University of Colorado Boulder,4.7,1.5K reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/meem-project-management,Project Management,2026-01-28T23:13:23.163211,coursera,1500,20.0,1,project management,34.37526810867727,216
Cyber Security: DevOps,Macquarie University,4.5,13 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/cyber-security-devops,DevOps,2026-01-29T02:32:10.320143,coursera,13,20.0,1,cyber security devops,11.875757983268665,364
Photography Basics and Beyond: From Smartphone to DSLR,Michigan State University,4.7,6.7K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/photography-basics,Photography,2026-01-28T23:15:06.983697,coursera,6700,20.0,1,photography basics and beyond from smartphone to dslr,41.40705662547391,201
An Introduction to Digital Marketing and Digital Strategy,Digital Marketing Institute,4.3,6 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/digital-marketing-introduction-and-strategy,Digital Marketing,2026-01-29T02:34:24.184783,coursera,6,5.0,1,an introduction to digital marketing and digital strategy,8.367413640937846,404
Fundamentals of Financial Analysis ,London Business School,4.4,111 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/fundamentals-of-financial-analysis,Finance,2026-01-28T23:13:55.251665,coursera,111,5.0,1,fundamentals of financial analysis ,20.761395033698417,79
Foundations of Positive Psychology,University of Pennsylvania,4.8,8.5K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/positivepsychology,Psychology,2026-01-28T23:17:10.806420,coursera,8500,20.0,1,foundations of positive psychology,43.430107596563325,227
Lesson | Telephone Language,Georgia Institute of Technology,4.5,101 reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/lesson-telephone-language,Language Learning,2026-01-29T02:46:43.635450,coursera,101,5.0,0,lesson  telephone language,20.81237765977922,691
The Art of Visual Storytelling,University of Colorado Boulder,4.6,135 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/the-art-of-visual-storytelling,Video Editing,2026-01-28T23:15:44.255610,coursera,135,20.0,1,the art of visual storytelling,22.59821247438584,240
Adobe Premiere Pro for Beginners: Quickstart Video-Editing,Coursera,4.1,50 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/adobe-premiere-pro-for-beginners-quickstart-video-editing,Video Editing,2026-01-28T23:15:44.005974,coursera,50,0.0,1,adobe premiere pro for beginners quickstart videoediting,16.120485094169734,237
Business Analytics,University of Pennsylvania,4.6,18K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/business-analytics,Human Resources,2026-01-29T02:37:36.632098,coursera,18000,20.0,1,business analytics,45.07163991809723,657
YouTube Content Creation Essentials,Coursera,0.0,9 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/youtube-content-creation-essentials,Video Editing,2026-01-29T02:41:50.144714,coursera,9,5.0,1,youtube content creation essentials,0.0,935
